Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R12__2022-09-11__14-21-42,2024-12-02 13:15:49.805,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,0.0,46.613,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,6.106,6.106,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,183,183,,,,
CEBUS-02-R12__2022-09-11__14-21-42,2024-12-02 13:15:49.805,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,0.0,46.613,60.894,29.970,ZG,subadultmale,0.0,present,Not defined,,POINT,9.376,9.376,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,281,281,,,,
CEBUS-02-R12__2022-09-11__14-21-42,2024-12-02 13:15:49.805,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,0.0,46.613,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,45.946,45.946,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,1377,1377,,,,
CEBUS-02-R12__2022-09-11__14-21-42,2024-12-02 13:15:49.805,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,0.0,46.613,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,51.451,51.451,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-21-42.MP4,1542,1542,,,,
CEBUS-02-R12__2022-09-11__14-22-54,2024-12-02 13:17:19.077,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-22-54.MP4,0.0,0.000,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,0.000,0.000,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-22-54.MP4,0,0,,,,
CEBUS-02-R12__2022-09-11__14-24-35,2024-12-02 13:18:17.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-24-35.MP4,0.0,0.000,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,1.268,1.268,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-24-35.MP4,38,38,,,,
CEBUS-02-R12__2022-09-11__14-25-44,2024-12-02 13:19:22.932,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-25-44.MP4,0.0,0.000,60.894,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,28.028,28.028,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-25-44.MP4,840,840,,,,
CEBUS-02-R12__2022-09-11__14-32-15,2024-12-02 13:20:11.948,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-32-15.MP4,0.0,1.368,60.928,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,0.334,0.334,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-32-15.MP4,10,10,,,,
CEBUS-02-R12__2022-09-11__14-32-15,2024-12-02 13:20:11.948,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-32-15.MP4,0.0,1.368,60.928,29.970,ZG,adultfemale,0.0,present,Not defined,,POINT,1.702,1.702,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__14-32-15.MP4,51,51,,,,
CEBUS-02-R12__2022-09-11__15-02-47,2024-12-02 13:21:16.100,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,0.0,21.322,60.928,29.970,ZG,ABE,0.0,present,Not defined,,POINT,11.144,11.144,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,334,334,,,,
CEBUS-02-R12__2022-09-11__15-02-47,2024-12-02 13:21:16.100,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,0.0,21.322,60.928,29.970,ZG,ABE,0.0,displace,Not defined,,POINT,30.864,30.864,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,925,925,,,,
CEBUS-02-R12__2022-09-11__15-02-47,2024-12-02 13:21:16.100,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,0.0,21.322,60.928,29.970,ZG,ABE,0.0,scrounge,Not defined,afterwards,POINT,32.466,32.466,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-02-47.MP4,973,973,,,,
CEBUS-02-R12__2022-09-11__15-26-18,2024-12-02 13:26:35.491,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-26-18.MP4,0.0,4.687,60.861,29.970,ZG,subadultmale,0.0,present,Not defined,,POINT,56.156,56.156,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-26-18.MP4,1683,1683,,,,
CEBUS-02-R12__2022-09-11__15-26-18,2024-12-02 13:26:35.491,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-26-18.MP4,0.0,4.687,60.861,29.970,ZG,subadultmale,0.0,scrounge,Not defined,afterwards,POINT,60.843,60.843,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-11__15-26-18.MP4,1823,1823,,,,
CEBUS-02-R12__2022-09-12__12-32-45,2024-12-02 13:36:57.748,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-32-45.MP4,0.0,0.000,60.694,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,1.735,1.735,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-32-45.MP4,52,52,,,,
CEBUS-02-R12__2022-09-12__12-35-14,2024-12-02 13:38:13.724,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-35-14.MP4,0.0,0.000,60.827,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,57.157,57.157,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-35-14.MP4,1713,1713,,,,
CEBUS-02-R12__2022-09-12__12-36-22,2024-12-02 13:40:07.062,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-36-22.MP4,0.0,1.534,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,0.868,0.868,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-36-22.MP4,26,26,,,,
CEBUS-02-R12__2022-09-12__12-36-22,2024-12-02 13:40:07.062,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-36-22.MP4,0.0,1.534,60.861,29.970,ZG,subadultmale,0.0,present,Not defined,,POINT,2.402,2.402,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-36-22.MP4,72,72,,,,
CEBUS-02-R12__2022-09-12__12-38-11,2024-12-03 11:00:46.819,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-38-11.MP4,0.0,28.696,60.827,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,3.403,3.403,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-38-11.MP4,102,102,,,,
CEBUS-02-R12__2022-09-12__12-38-11,2024-12-03 11:00:46.819,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-38-11.MP4,0.0,28.696,60.827,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,32.099,32.099,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-38-11.MP4,962,962,,,,
CEBUS-02-R12__2022-09-12__12-50-04,2024-12-03 11:02:44.509,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,0.0,30.764,60.861,29.970,ZG,TER,0.0,present,Not defined,,POINT,3.570,3.570,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,107,107,,,carrying howler infant,
CEBUS-02-R12__2022-09-12__12-50-04,2024-12-03 11:02:44.509,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,0.0,30.764,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,5.539,5.539,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,166,166,,,,
CEBUS-02-R12__2022-09-12__12-50-04,2024-12-03 11:02:44.509,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,0.0,30.764,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,32.666,32.666,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,979,979,,,,
CEBUS-02-R12__2022-09-12__12-50-04,2024-12-03 11:02:44.509,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,0.0,30.764,60.861,29.970,ZG,TER,0.0,present,Not defined,,POINT,34.334,34.334,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__12-50-04.MP4,1029,1029,,,carrying howler infant,
CEBUS-02-R12__2022-09-12__17-17-41,2024-12-03 11:05:25.274,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-17-41.MP4,0.0,0.000,60.794,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,35.402,35.402,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-17-41.MP4,1061,1061,,,,
CEBUS-02-R12__2022-09-12__17-19-19,2024-12-03 11:06:11.885,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-19-19.MP4,0.0,0.000,60.861,29.970,ZG,unknown,0.0,present,Not defined,,POINT,13.347,13.347,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-19-19.MP4,400,400,,,,
CEBUS-02-R12__2022-09-12__17-50-57,2024-12-03 11:08:14.373,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-50-57.MP4,0.0,0.000,60.861,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,0.634,0.634,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-50-57.MP4,19,19,,,,
CEBUS-02-R12__2022-09-12__17-54-06,2024-12-03 11:09:03.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,0.0,54.788,60.761,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,5.806,5.806,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,174,174,,,,
CEBUS-02-R12__2022-09-12__17-54-06,2024-12-03 11:09:03.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,0.0,54.788,60.761,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,6.974,6.974,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,209,209,,,,
CEBUS-02-R12__2022-09-12__17-54-06,2024-12-03 11:09:03.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,0.0,54.788,60.761,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,8.041,8.041,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,241,241,,,,
CEBUS-02-R12__2022-09-12__17-54-06,2024-12-03 11:09:03.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,0.0,54.788,60.761,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,38.305,38.305,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,1148,1148,,,,
CEBUS-02-R12__2022-09-12__17-54-06,2024-12-03 11:09:03.914,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,0.0,54.788,60.761,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,60.594,60.594,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-54-06.MP4,1816,1816,,,,
CEBUS-02-R12__2022-09-12__17-55-16,2024-12-03 11:10:37.130,,Media file,player #1:Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-55-16.MP4,0.0,31.865,60.727,29.970,ZG,juvenileunknown,0.0,present,Not defined,,POINT,24.024,24.024,NA,Y:/capuchin_coiba/working/renameddata/R12/CEBUS-02-R12/CEBUS-02-R12__2022-09-12__17-55-16.MP4,720,720,,,,
