Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-05-04__08-39-42,2023-03-15 13:50:56,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,0.0,9.250,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,5.358,5.358,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-39-42,2023-03-15 13:50:56,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,0.0,9.250,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,7.358,7.358,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-39-42,2023-03-15 13:50:56,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,0.0,9.250,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,10.608,10.608,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-39-42,2023-03-15 13:50:56,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,0.0,9.250,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,13.855,13.855,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-39-42.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-42-29,2023-03-15 13:54:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,0.0,5.907,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.000,0.000,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-42-29,2023-03-15 13:54:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,0.0,5.907,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.154,0.154,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-42-29,2023-03-15 13:54:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,0.0,5.907,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,0.154,0.154,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-42-29,2023-03-15 13:54:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,0.0,5.907,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,1.905,1.905,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-42-29,2023-03-15 13:54:34,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,0.0,5.907,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,5.907,5.907,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-42-29.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,2.316,2.316,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,2.655,2.655,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,4.905,4.905,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,6.655,6.655,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,jump,None,overhead,,POINT,8.656,8.656,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,11.653,11.653,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,reposit,Behavior,peel,,,,POINT,15.906,15.906,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,16.904,16.904,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-47-40,2023-03-15 13:56:37,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,0.0,20.089,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,22.405,22.405,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-47-40.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.901,0.901,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,1.401,1.401,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,2.655,2.655,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,jump,None,overhead,,POINT,4.404,4.404,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,5.904,5.904,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,7.404,7.404,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,12.153,12.153,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendrared,,,,POINT,38.404,38.404,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,38.820,38.820,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,39.154,39.154,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,reposit,Behavior,item,,,,POINT,41.274,41.274,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,reposit,Behavior,hammer,,,,POINT,41.776,41.776,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,42.023,42.023,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,43.773,43.773,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,45.026,45.026,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-49-18,2023-03-15 13:58:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,0.0,49.123,60.860,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,50.024,50.024,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-49-18.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-51-26,2023-03-15 14:02:24,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,0.0,9.407,60.860,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.000,0.000,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-51-26,2023-03-15 14:02:24,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,0.0,9.407,60.860,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.660,0.660,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-51-26,2023-03-15 14:02:24,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,0.0,9.407,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,2.156,2.156,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-51-26,2023-03-15 14:02:24,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,0.0,9.407,60.860,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,4.151,4.151,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-51-26,2023-03-15 14:02:24,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,0.0,9.407,60.860,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.407,9.407,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-51-26.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,3.902,3.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,4.404,4.404,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,6.540,6.540,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,reposit,Behavior,item,,,,POINT,8.790,8.790,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,9.540,9.540,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,11.447,11.447,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,overhead,,POINT,12.945,12.945,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-53-02,2023-03-15 14:05:54,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,0.0,13.995,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,17.897,17.897,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-53-02.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.426,0.426,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.429,0.429,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,1.152,1.152,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,1.906,1.906,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,overhead,,POINT,2.902,2.902,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,noscrounging,nodisplacement,socialattention,POINT,7.402,7.402,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,54.246,54.246,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,hammerstone,Sequence info,onanvil,None,None,None,POINT,54.505,54.505,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,crouch,None,None,,POINT,55.497,55.497,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-04__08-55-51,2023-04-07 11:41:15,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,0.0,60.229,60.890,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,56.500,56.500,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-04__08-55-51.MP4,NA,NA,,,,
